Date,strat_return
1975-12-23,0.0009608217475010019
1975-12-24,0.0012151154896971389
1975-12-26,0.004358295813874397
1975-12-29,0.002398828606906151
1975-12-30,-0.0010952079453100606
1975-12-31,0.0047532522212858875
1976-01-02,0.0030419603699557633
1976-01-05,0.00579591443761778
1976-01-06,0.0032722039702737828
1976-01-07,0.004337530122813095
1976-01-08,0.0036300313629395397
1976-01-09,0.0018664058827774985
1976-01-12,0.0004157631088187244
1976-01-13,-0.001925479151668273
1976-01-14,0.008375508248140642
1976-01-15,-0.0009893467580181997
1976-01-16,-6.868705937635778e-05
1976-01-19,0.001862643357809605
1976-01-20,0.001541908224557065
1976-01-21,-0.0012662546980544795
1976-01-22,-0.005741070460117665
1976-01-23,0.003992571781018821
1976-01-26,-0.0038723795643066036
1976-01-27,-0.0019020000933694498
1976-01-28,-0.004392316876696948
1976-01-29,0.002342816105780872
1976-01-30,0.001831315122198197
1976-02-02,-0.0022938168206573257
1976-02-03,0.000869735784191805
1976-02-04,0.001037709787835671
1976-02-05,-0.00965060632870122
1976-02-06,-0.001680723500949089
1976-02-09,6.384872456250464e-05
1976-02-10,0.0077767526207919505
1976-02-11,0.0057291636739426974
1976-02-12,-0.002418514939516894
1976-02-13,0.00017268818010243063
1976-02-17,-0.0010685686198987445
1976-02-18,0.00836937033703253
1976-02-19,0.017173506889972653
1976-02-20,0.0047865622604089594
1976-02-23,-0.002290530451143991
1976-02-24,0.005545193788178816
1976-02-25,-0.0064685619516795965
1976-02-26,-0.0070745344268902865
1976-02-27,-0.007270003053328983
1976-03-01,0.0008561649193353373
1976-03-02,0.0013437692019744123
1976-03-03,-0.007406916590742312
1976-03-04,-0.00455690904161962
1976-03-05,-0.0020477055348910454
1976-03-08,0.0015498715768083586
1976-03-09,0.0006835653517253052
1976-03-10,0.0026556173333794064
1976-03-11,0.003998600391744511
1976-03-12,-0.0037698707761077916
1976-03-15,-0.005557579432578782
1976-03-16,0.006335101436969598
1976-03-17,-0.001665767186680381
1976-03-18,0.0003812402908923842
1976-03-19,0.002718865791386619
1976-03-22,0.00022386040080201838
1976-03-23,0.004895307539283705
1976-03-24,0.005899694434894033
1976-03-25,0.0028605354159538777
1976-03-26,0.0009324950581412017
1976-03-29,-0.0016342806590692086
1976-03-30,-0.000972498783071294
1976-03-31,0.004547032087167387
1976-04-01,-0.0037232053402256647
1976-04-02,0.0041069435810320324
1976-04-05,0.005943363384304116
1976-04-06,0.00047606293817341067
1976-04-07,-0.00703677921756224
1976-04-08,-0.00819738735925059
1976-04-09,-0.01488707107583655
1976-04-12,-0.0023637373918771317
1976-04-13,0.004537622555721871
1976-04-14,-0.004485531006855128
1976-04-15,0.0060983413354920284
1976-04-19,0.005150667565301755
1976-04-20,0.008562216831653823
1976-04-21,0.0026785514904417627
1976-04-22,-0.00310603455710947
1976-04-23,0.002933708442224317
1976-04-26,0.0017345261772337332
1976-04-27,-0.00598747557557426
1976-04-28,-0.0004220855163521155
1976-04-29,-0.0007195397046722528
1976-04-30,-0.0005586154178498928
1976-05-03,-0.00803128081910842
1976-05-04,0.001639307238122714
1976-05-05,-0.0005808749966892942
1976-05-06,0.005023471647677797
1976-05-07,-0.001168361691084552
1976-05-10,0.0031251759122690207
1976-05-11,-0.0013170183640590517
1976-05-12,0.00048227567029638665
1976-05-13,-0.0056604003258994996
1976-05-14,-0.008252755690131395
1976-05-17,-0.00214010235031443
1976-05-18,-0.00213222685555779
1976-05-19,-0.0036707415579394134
1976-05-20,-0.0074664569924211355
1976-05-21,-0.0030948917586302244
1976-05-24,-0.007255152262614744
1976-05-25,-0.0052746680053539765
1976-05-26,0.0036845960606698776
1976-05-27,0.0005464774025899591
1976-05-28,0.004593088110717599
1976-06-01,0.00233776397408372
1976-06-02,-0.0025977035620001546
1976-06-03,-0.0034625316019884526
1976-06-04,-0.004306741673993092
1976-06-07,-0.008320652714149557
1976-06-08,-0.0030132247591934305
1976-06-09,-3.7733800028322316e-05
1976-06-10,0.005738201980678502
1976-06-11,0.005521257890443958
1976-06-14,0.006607986451907039
1976-06-15,0.0001725881102263253
1976-06-16,0.0023316801979561784
1976-06-17,0.011777226602009461
1976-06-18,-4.260705309186018e-05
1976-06-21,0.002207927718031874
1976-06-22,0.00013024392180735066
1976-06-23,0.00038042139967202403
1976-06-24,0.0031014087155614893
1976-06-25,0.000287026503026948
1976-06-28,-0.003028925507556575
1976-06-29,0.0035810869296826905
1976-06-30,0.008458312546310928
1976-07-01,0.002351032629773137
1976-07-02,0.006707866562762522
1976-07-06,0.00045578858054069223
1976-07-07,0.004740364928535134
1976-07-08,0.003720520469414164
1976-07-09,0.0051012099490183845
1976-07-12,0.0056283888032589826
1976-07-13,0.0002841770124564629
1976-07-14,0.005045032176032178
1976-07-15,-0.0014550438669371476
1976-07-16,-0.0035482199167435036
1976-07-19,-0.001524077861837139
1976-07-20,-0.0006264514854235549
1976-07-21,-0.000782755810517548
1976-07-22,-0.0009445424652735614
1976-07-23,0.004430124327304923
1976-07-26,0.0008215901859296841
1976-07-27,-0.00037140968955496224
1976-07-28,-0.0004367957771998709
1976-07-29,0.0004947925028345787
1976-07-30,0.005163810267281881
1976-08-02,0.004658246274702622
1976-08-03,0.00795753720658329
1976-08-04,-0.0020403465009598753
1976-08-05,-0.006118671451369677
1976-08-06,0.006772788121848318
1976-08-09,-0.0003635441614271243
1976-08-10,0.005224656472743568
1976-08-11,0.0017192636801709326
1976-08-12,0.008251684181776527
1976-08-13,0.006844000155040332
1976-08-16,0.003201685744950518
1976-08-17,0.002953259082724963
1976-08-18,-0.0009366847141057467
1976-08-19,-0.005993949598057164
1976-08-20,-0.004249312316958361
1976-08-23,-0.004325638009176042
1976-08-24,-0.002775741623377963
1976-08-25,0.004799153285269732
1976-08-26,-0.002137321325689934
1976-08-27,-0.0006267865777061436
1976-08-30,0.0030011819450145214
1976-08-31,0.003091028789923429
1976-09-01,0.005117785753954905
1976-09-02,0.00318218183948882
1976-09-03,0.0028354262826518753
1976-09-07,-0.0004494707058462647
1976-09-08,-0.00010628154234171142
1976-09-09,-0.00102362844285192
1976-09-10,-0.0019538630952231446
1976-09-13,-8.868851476206182e-05
1976-09-14,-0.001558603491970954
1976-09-15,0.002432825527211703
1976-09-16,0.0018467235120183236
1976-09-17,0.0097500938384666
1976-09-20,0.0016526029077482019
1976-09-21,0.005237273364786022
1976-09-22,-0.00030066602069832695
1976-09-23,-0.006442243401106149
1976-09-24,-0.0012445569758433783
1976-09-27,-0.004644525615814299
1976-09-28,-0.008044663901206298
1976-09-29,-0.0018918345951428543
1976-09-30,-0.004240453162420785
1976-10-01,0.00045562078656903636
1976-10-04,0.00310747702849299
1976-10-05,-0.0016194865258049838
1976-10-06,-0.0026042881771287515
1976-10-07,0.005699364812829965
1976-10-08,0.0009649757597340694
1976-10-11,-0.005661674423620169
1976-10-12,-0.008670314489909889
1976-10-13,0.011814538975498523
1976-10-14,-0.003965498844001921
1976-10-15,-0.00016985279176128505
1976-10-18,0.0034650975421390367
1976-10-19,-4.234651529176715e-05
1976-10-20,-0.00026133767969617
1976-10-21,-0.002470132453015218
1976-10-22,-0.006101986368433817
1976-10-25,-0.0017116999399325403
1976-10-26,0.002837649998473518
1976-10-27,0.008354513525144195
1976-10-28,0.004962693453066512
1976-10-29,0.009808885713146183
1976-11-01,0.004414787461260117
1976-11-03,0.002311045491298938
1976-11-04,0.005381445879142881
1976-11-05,0.008006846847870293
1976-11-08,0.004468921761732705
1976-11-09,-0.0009439880300498101
1976-11-10,-0.0010499809004637629
1976-11-11,-0.0003859652308432932
1976-11-12,0.0017607258870620686
1976-11-15,0.00153614338165017
1976-11-16,-0.003132378236110724
1976-11-17,0.0013818341223155316
1976-11-18,0.004490787580035877
1976-11-19,0.0007751002432795666
1976-11-22,0.001063197406358302
1976-11-23,0.0006897003334897646
1976-11-24,-0.0017212914851104035
1976-11-26,0.000976591577432236
1976-11-29,0.003133096493266589
1976-11-30,0.0019329239720956481
1976-12-01,0.0019250881189794265
1976-12-02,0.003115807142333048
1976-12-03,0.0017802504321800243
1976-12-06,0.0023116781672043382
1976-12-07,-0.0008890137203529733
1976-12-08,0.003778212017795816
1976-12-09,0.004341908398899846
1976-12-10,0.002481195900648172
1976-12-13,-0.0009058690853039974
1976-12-14,-0.000745616665015965
1976-12-15,0.0016312753181837898
1976-12-16,-0.0027376408181129675
1976-12-17,-0.004124303804673706
1976-12-20,-0.004544574853886492
1976-12-21,0.0012796864642956765
1976-12-22,0.0002823383086840474
1976-12-23,-0.003214296840345935
1976-12-27,0.001355380549036112
1976-12-28,0.004735798498163983
1976-12-29,0.001303256710357421
1976-12-30,0.0016164281730552932
1976-12-31,0.00271646394469154
1977-01-03,0.0028562344313879007
1977-01-04,-0.00243297742660352
1977-01-05,-0.005738759966074606
1977-01-06,0.0038040316306689735
1977-01-07,0.0009053539740892021
1977-01-10,0.0030331587746482325
1977-01-11,-0.004255944796319283
1977-01-12,-0.01017525411400352
1977-01-13,0.00479012090191286
1977-01-14,0.0015097646329299958
1977-01-17,0.00027963969568144646
1977-01-18,0.0015017492684858442
1977-01-19,0.0018167752817335884
1977-01-20,-0.001529467651029646
1977-01-21,-0.00022493483994044178
1977-01-24,0.0020063905951625623
1977-01-25,0.0025670013233342094
1977-01-26,-0.0006289870162624522
1977-01-27,-0.0054919258304081744
1977-01-28,-0.002315049936804542
1977-01-31,-0.002455554774762501
1977-02-01,0.003047401926318439
1977-02-02,0.002443747127079256
1977-02-03,-0.004045092456191887
1977-02-04,-0.00526881156290895
1977-02-07,0.0010560833057438196
1977-02-08,0.0004001387136565245
1977-02-09,-0.005214482338531646
1977-02-10,-0.0027541428352481096
1977-02-11,-0.005107391502956094
1977-02-14,0.002079300355589781
1977-02-15,0.0037810100668671815
1977-02-16,0.001963931283899181
1977-02-17,-0.0017696636523887267
1977-02-18,-0.0008860901816100485
1977-02-22,-0.0007456999676702125
1977-02-23,0.0003001907465564472
1977-02-24,-0.004882959539874526
1977-02-25,-0.0020119449063476557
1977-02-28,0.0002633143035609514
1977-03-01,0.004069814465679875
1977-03-02,-0.002950105453436188
1977-03-03,-0.0022300891621708126
1977-03-04,0.0011808014691082032
1977-03-07,0.0019460612143756765
1977-03-08,-0.0034510667041027497
1977-03-09,-0.003851995587652478
1977-03-10,0.0012935159780278857
1977-03-11,0.0026166860772923596
1977-03-14,-0.004696977323522566
1977-03-15,0.003844960128357152
1977-03-16,0.00524997706037953
1977-03-17,0.0038236605465714626
1977-03-18,-0.0011733226206846804
1977-03-21,-0.0025832556693845088
1977-03-22,-0.00477862162992682
1977-03-23,-0.00352340966546116
1977-03-24,-0.0026114743086415645
1977-03-25,-0.003971544622212001
1977-03-28,-0.0010848832593540662
1977-03-29,0.008013751101498047
1977-03-30,-0.011635828242707863
1977-03-31,-0.0022626064199399833
1977-04-01,0.004231562044123655
1977-04-04,-0.0026921464903021265
1977-04-05,-0.007395075449222016
1977-04-06,0.0008028845591464861
1977-04-07,-0.001072211796356875
1977-04-11,0.002044612655925482
1977-04-12,0.006452919073626496
1977-04-13,0.0023444512647942954
1977-04-14,0.007886321954398636
1977-04-15,-0.0005268244694283306
1977-04-18,0.0002329609291487504
1977-04-19,-0.003710333198730529
1977-04-20,0.003014443961077205
1977-04-21,-0.0006102417312133296
1977-04-22,-0.00934127608175572
1977-04-25,-0.005305861342280796
1977-04-26,0.0007641419525744905
1977-04-27,0.0032830595617717685
1977-04-28,0.000847109151957951
1977-04-29,-0.0010625439099068185
1977-05-02,0.004981263863634453
1977-05-03,0.004045994680548688
1977-05-04,0.009862975790872749
1977-05-05,0.005278093010796829
1977-05-06,0.0007772563820758441
1977-05-09,-0.0020955825050627303
1977-05-10,0.0027280777218892526
1977-05-11,-0.0008622314112081223
1977-05-12,-0.00035559931049662804
1977-05-13,0.0031082178842310806
1977-05-16,0.0065431630356862095
1977-05-17,0.003984578237791582
1977-05-18,0.006131943920978046
1977-05-19,0.003038109079321288
1977-05-20,0.0020402290224558446
1977-05-23,-0.005427351825567124
1977-05-24,-0.0060432236061283414
1977-05-25,-0.0029865946920847376
1977-05-26,0.0013910100906919332
1977-05-27,-0.0036785640192362533
1977-05-31,-0.0011437374952014499
1977-06-01,0.0007619341592548733
1977-06-02,0.0019401912909698463
1977-06-03,0.00549446432464541
1977-06-06,0.001924778194026019
1977-06-07,0.0002826782469267011
1977-06-08,0.005323303663093591
1977-06-09,0.001698828920641141
1977-06-10,0.0008696195451092777
1977-06-13,0.002791959873272901
1977-06-14,0.00293083397676232
1977-06-15,0.0008224324439098235
1977-06-16,0.00010857942592644497
1977-06-17,0.002283749377533349
1977-06-20,-0.0005396188640467716
1977-06-21,0.0031808137813076724
1977-06-22,0.0016908067336195705
1977-06-23,0.003018654445111398
1977-06-24,0.0017760694611404335
1977-06-27,0.0012309532918400384
1977-06-28,0.001537321131052977
1977-06-29,-0.0003759637798716181
1977-06-30,0.002939831577974739
1977-07-01,0.00038778178580222106
1977-07-05,0.00045318364238948743
1977-07-06,0.0005015810046571348
1977-07-07,0.002770275606702303
1977-07-08,0.004543839019807479
1977-07-11,0.002619246626513602
1977-07-12,0.0013783371649703944
1977-07-13,0.00022647052955994255
1977-07-15,0.004803660295822805
1977-07-18,0.003446124609741567
1977-07-19,0.00714935780914111
1977-07-20,0.004335872060778302
1977-07-21,-0.0012385269455992176
1977-07-22,0.0029502811878368406
1977-07-25,-0.0012459284993892458
1977-07-26,-0.0017038854010954546
1977-07-27,-0.005406766235370012
1977-07-28,-0.0035634126149656532
1977-07-29,-0.002051339662183728
1977-08-01,0.003361844127824072
1977-08-02,-0.0023132356668889133
1977-08-03,-0.0026761532430211597
1977-08-04,0.0019425618918640182
1977-08-05,0.0007639021349550056
1977-08-08,-0.0007254066192315229
1977-08-09,-4.985050104980887e-05
1977-08-10,0.001890477363807935
1977-08-11,-0.000564722862111619
1977-08-12,-0.001234835431056304
1977-08-15,-0.002499216348556945
1977-08-16,-0.0006324206489214058
1977-08-17,-0.00011698593888740454
1977-08-18,0.0002964475851829722
1977-08-19,-0.0028022692028216367
1977-08-22,0.0013950499857023316
1977-08-23,0.0002443004075083918
1977-08-24,0.00012506267747033114
1977-08-25,-0.0004003803697481724
1977-08-26,-0.004449148543371815
1977-08-29,0.004058104928980671
1977-08-30,-0.0029326644368537816
1977-08-31,-0.0031041015133582974
1977-09-01,0.001409596390161215
1977-09-02,0.0033720935765300924
1977-09-06,0.00023993585102652997
1977-09-07,-0.0002643446031239398
1977-09-08,0.00010628366965083965
1977-09-09,-0.004685394008270536
1977-09-12,-0.000941307883245928
1977-09-13,0.0021001088267247957
1977-09-14,0.0014295556703940177
1977-09-15,-0.0006064637497763007
1977-09-16,0.00017268843239053846
1977-09-19,-0.001264290131083515
1977-09-20,-0.0014606526487689056
1977-09-21,-0.007852996516833244
1977-09-22,0.0006161337946265014
1977-09-23,0.0018656613223303488
1977-09-26,0.0007769761541631847
1977-09-27,0.002448933285077868
1977-09-28,0.000492559630820415
1977-09-29,0.001597634557109994
1977-09-30,0.003347927174225241
1977-10-03,0.0031316806201913197
1977-10-04,-0.0010748162284805753
1977-10-05,-0.0005221192335926124
1977-10-06,0.002614513770160649
1977-10-07,0.0017337668001187155
1977-10-10,-6.034621752676415e-05
1977-10-11,0.0017194908251416785
1977-10-12,-0.006997015051075362
1977-10-13,-0.005586357044247991
1977-10-14,-0.0030252314964226805
1977-10-17,-0.004269673945191128
1977-10-18,0.005508711104114732
1977-10-19,0.0013281700604907555
1977-10-20,0.003971276275827327
1977-10-21,0.00242660738279708
1977-10-24,0.002124918149737749
1977-10-25,-0.003785936385027929
1977-10-26,0.004714874316995918
1977-10-27,0.004951541398790333
1977-10-28,-0.0032754027860362003
1977-10-31,-0.0013712177385803632
1977-11-01,0.001863530312541396
1977-11-02,0.003932938696112742
1977-11-03,0.0003051822008967495
1977-11-04,-0.004031283484573966
1977-11-07,-0.0023242807271239042
1977-11-08,-0.003317257155281936
1977-11-09,0.002624067111864725
1977-11-10,-0.0076738669960648535
1977-11-11,-0.0066501788393279184
1977-11-14,0.004313401189803213
1977-11-15,0.003992352497084465
1977-11-16,0.00519567399071199
1977-11-17,0.0009688416432570023
1977-11-18,-0.0018076705801245477
1977-11-21,0.0019834040207360004
1977-11-22,-0.0012139553515599843
1977-11-23,-0.0006178836566931836
1977-11-25,-0.0016248101479889522
1977-11-28,-0.0003091036569174814
1977-11-29,0.0010122315461316602
1977-11-30,0.003761318594331475
1977-12-01,0.0034890694431521443
1977-12-02,0.002691001701814559
1977-12-05,-0.0008373719616639112
1977-12-06,-0.009993305613936557
1977-12-07,-0.0023923464301443317
1977-12-08,0.0033253484436062187
1977-12-09,0.0007301674626752066
1977-12-12,0.00103436322719975
1977-12-13,-0.002233703148986136
1977-12-14,-0.002197459269898889
1977-12-15,-0.001701381158830732
1977-12-16,-0.001410954765858797
1977-12-19,-0.007966080409614168
1977-12-20,-0.004681759391824802
1977-12-21,0.0007934364504350226
1977-12-22,0.0007256019035423778
1977-12-23,0.005367868608775547
1977-12-27,-0.0008325939353629209
1977-12-28,0.0043910042406847425
1977-12-29,0.003869483932261661
1977-12-30,0.0030792131248476803
1978-01-03,-0.008585150608510849
1978-01-04,-0.006235062953097272
1978-01-05,-0.0022403768019091446
1978-01-06,-0.012185747865085599
1978-01-09,-0.013215297731850486
1978-01-10,-0.00559054599474957
1978-01-11,-0.0028614425580921724
1978-01-12,-0.001214472850924534
1978-01-13,0.0007510191337247194
1978-01-16,-0.006248591096614943
1978-01-17,0.0018942629623533555
1978-01-18,0.005268989366630142
1978-01-19,0.00031369502592308417
1978-01-20,0.0023557000122341274
1978-01-23,-0.0018267566584958708
1978-01-24,-0.00273795319275781
1978-01-25,0.0006784449884464992
1978-01-26,-0.0026818417882480067
1978-01-27,-0.00341707688680972
1978-01-30,0.003933790070865985
1978-01-31,0.013757756944409392
1978-02-01,0.006170504670317894
1978-02-02,0.0007204711651625879
1978-02-03,-0.0024700140393020095
1978-02-06,-0.002121867682986291
1978-02-07,0.0021035763861830055
1978-02-08,0.004498080216648274
1978-02-09,4.265571127028871e-05
1978-02-10,0.003461363997098202
1978-02-13,0.0025240576282826942
1978-02-14,-0.005552513477601045
1978-02-15,-0.0008692360674084337
1978-02-16,-0.0009226617643227502
1978-02-17,-0.0011640613944427693
1978-02-21,-0.0007293878524395076
1978-02-22,0.0056807475386810614
1978-02-23,0.00044780585541781776
1978-02-24,0.005623458149493443
1978-02-27,0.0024867400311079945
1978-02-28,0.0009047409882472752
1978-03-01,0.0014780866075648725
1978-03-02,0.004171217411744492
1978-03-03,0.0018643034212868
1978-03-06,0.0018289000074121354
1978-03-07,0.0014709607194305979
1978-03-08,0.001551837852744022
1978-03-09,0.00157339037343513
1978-03-10,0.0015215737246137531
1978-03-13,0.0009266876613014034
1978-03-14,-0.0019895948850803093
1978-03-15,0.004377905898096844
1978-03-16,0.0067034983760581755
1978-03-17,0.002968243875556948
1978-03-20,0.00368256909698347
1978-03-21,-0.002980690339944733
1978-03-22,0.0003181587197261878
1978-03-23,0.00023372985518643307
1978-03-27,0.0013187888111995125
1978-03-28,0.007131020312517676
1978-03-29,0.005081187921844787
1978-03-30,0.0017734881407550638
1978-03-31,0.005883776144658987
1978-04-03,-0.005940940503029713
1978-04-04,0.00317898770453991
1978-04-05,0.0018441562316058385
1978-04-06,0.005150188259041897
1978-04-07,0.002578028650851712
1978-04-10,0.00452102370995242
1978-04-11,0.004248864147387892
1978-04-12,0.00536485066002479
1978-04-13,0.004016542942283446
1978-04-14,0.0029017703768875855
1978-04-17,-0.000513130937935132
1978-04-18,-0.007875081917795543
1978-04-19,-0.0016001294859811443
1978-04-20,0.006825810181678868
1978-04-21,0.0019245812546972952
1978-04-24,0.003443848245208305
1978-04-25,0.005242846547128488
1978-04-26,-0.003500649865215994
1978-04-27,-0.006241683491492485
1978-04-28,0.0034543623671792634
1978-05-01,0.012812836672623756
1978-05-02,0.003983337231291783
1978-05-03,-0.004947915373939862
1978-05-04,0.0013839581754107515
1978-05-05,0.006530962131501575
1978-05-08,0.0019077226984163486
1978-05-09,0.0009362538240639024
1978-05-10,0.0038363538904384125
1978-05-11,0.010469869714570418
1978-05-12,0.008213795511282344
1978-05-15,0.0020475876906934027
1978-05-16,0.0026067774737111677
1978-05-17,0.001225578736753643
1978-05-18,-0.0024289774075213055
1978-05-19,-0.0016244966762665157
1978-05-22,0.0006212814324191092
1978-05-23,-0.007596559588159775
1978-05-24,-0.012262130619623352
1978-05-25,0.0018817068164900513
1978-05-26,-0.0005573794309413388
1978-05-30,-0.0015137075038945988
1978-05-31,0.004750539218219453
1978-06-01,-0.0008116917832680615
1978-06-02,0.005991561109859018
1978-06-05,0.0073132331660489495
1978-06-06,0.003301704779337591
1978-06-07,0.0004731018545460846
1978-06-08,0.0033050658561751033
1978-06-09,0.0017803419039374361
